127.0.0.1 - - [04/Oct/2016:22:03:12 +0800] "GET /js/app.b201bccd944999bf8284.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:03:12 +0800] "GET /js/vendor.b201bccd944999bf8284.js.map HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:03:12 +0800] "GET /js/app.b201bccd944999bf8284.js.map HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:21 +0800] "GET / HTTP/1.1" 200 1589 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:22 +0800] "GET /css/app.b7bd7fe7d8972ca01f44.css HTTP/1.1" 200 8768 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:22 +0800] "GET /js/vendor.b7bd7fe7d8972ca01f44.js HTTP/1.1" 200 221095 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:22 +0800] "GET /js/app.b7bd7fe7d8972ca01f44.js HTTP/1.1" 200 111050 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:22 +0800] "GET /js/app.b7bd7fe7d8972ca01f44.js.map HTTP/1.1" 200 920970 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:22 +0800] "GET /css/app.b7bd7fe7d8972ca01f44.css.map HTTP/1.1" 200 18640 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
127.0.0.1 - - [04/Oct/2016:22:04:23 +0800] "GET /js/vendor.b7bd7fe7d8972ca01f44.js.map HTTP/1.1" 200 2801646 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
